X;Y;Z;Classification;R;G;B;NIR;treeID;Tree_type
691355.29;6468339.24;8.751;5;17920;22272;13568;42240;33532.0;Не определено
691356.91;6468331.55;6.532;5;6656;7936;6400;14592;29340.0;Не определено
691357.02;6468331.63;0.0;2;7680;8960;7424;12288;29340.0;Не определено
691357.62;6468332.01;6.127;5;6400;6144;7424;10240;29340.0;Не определено
691357.7;6468332.08;0.0;2;6400;6144;7424;10240;29340.0;Не определено
691356.78;6468332.4;4.941;5;26624;30720;21248;51200;29340.0;Не определено
691356.64;6468332.31;3.576;5;22016;24832;16128;46336;29340.0;Не определено
691356.49;6468333.3;6.059;5;22528;28672;15360;52480;29340.0;Не определено
691356.63;6468333.39;0.0;2;22528;29440;15872;52736;29340.0;Не определено
691356.71;6468334.79;0.0;2;12032;16896;9728;35584;29340.0;Не определено
691356.86;6468334.89;1.57;5;5376;8448;5376;20992;29340.0;Не определено
691358.1;6468336.88;4.118;5;32000;37120;21504;57344;33532.0;Не определено
691357.96;6468336.79;2.703;5;27136;30720;17152;50688;33532.0;Не определено
691358.4;6468337.08;0.0;2;17152;22528;12032;46080;33532.0;Не определено
691355.53;6468336.3;3.943;5;13056;16896;11008;34560;33532.0;Не определено
691355.9;6468336.55;0.0;2;4608;5632;5376;17920;33532.0;Не определено
691356.21;6468336.75;3.225;5;3840;5120;5888;12288;33532.0;Не определено
691356.38;6468336.86;4.98;5;7168;8704;8192;16128;33532.0;Не определено
691356.58;6468337.0;0.0;2;7424;7936;7168;14080;33532.0;Не определено
691356.71;6468337.08;1.402;5;3840;5120;4096;13568;33532.0;Не определено
691356.98;6468337.26;4.237;5;9472;9984;9728;19968;33532.0;Не определено
691358.22;6468338.09;1.855;5;16640;23808;14080;51200;33532.0;Не определено
691358.38;6468338.19;3.553;5;16640;23808;14080;51200;33532.0;Не определено
691355.31;6468337.35;5.897;5;4096;7168;4608;18688;33532.0;Не определено
691355.56;6468337.52;8.52;5;5888;8704;6656;19968;33532.0;Не определено
691355.82;6468337.69;4.031;5;7424;8704;10240;20224;33532.0;Не определено
691356.01;6468337.82;6.023;5;4352;6656;6400;18176;33532.0;Не определено
691355.84;6468339.02;7.5;5;6144;8960;6912;24064;33532.0;Не определено
691356.35;6468339.36;5.273;5;18432;22272;16384;42240;33532.0;Не определено
691354.81;6468339.74;3.35;5;23040;27392;16128;49664;33532.0;Не определено
691355.16;6468339.97;6.772;5;26880;32768;19456;55040;33532.0;Не определено
691361.96;6468320.41;0.0;2;5888;7168;6144;28416;30780.0;Не определено
691362.19;6468320.43;1.941;5;6656;7936;6144;32512;30780.0;Не определено
691361.75;6468320.38;4.953;5;12288;13824;10752;40192;30780.0;Не определено
691361.47;6468320.35;2.066;5;11008;13568;10752;37888;30780.0;Не определено
691361.03;6468320.3;6.229;5;2560;6144;2816;28416;30780.0;Не определено
691360.36;6468320.24;7.886;5;25600;31232;21248;54784;30780.0;Не определено
691361.22;6468321.54;4.365;5;15616;20736;13568;46848;30780.0;Не определено
691360.97;6468321.52;2.362;5;17664;23040;14592;52224;30780.0;Не определено
691360.76;6468322.58;0.0;2;18176;23040;14848;53504;30133.0;Не определено
691361.14;6468322.61;3.338;5;18176;23296;14336;50688;30133.0;Не определено
691360.21;6468322.52;2.746;5;20736;25344;14592;53504;30133.0;Не определено
691360.43;6468322.54;4.657;5;18176;22528;13824;52480;30133.0;Не определено
691360.35;6468325.34;2.295;5;2560;4864;4608;17664;30133.0;Не определено
691360.86;6468320.31;7.704;5;6400;10752;6144;32768;30780.0;Не определено
691361.3;6468320.61;4.962;5;4096;7424;5632;26112;30780.0;Не определено
691361.16;6468320.52;3.741;5;4096;7680;4352;29696;30780.0;Не определено
691361.61;6468320.82;0.0;2;3584;5888;5632;23296;30780.0;Не определено
691360.36;6468321.16;6.207;5;19968;24576;13824;53248;30780.0;Не определено
691360.7;6468321.39;2.35;5;13824;18688;10496;49664;30780.0;Не определено
691360.89;6468321.52;4.38;5;17664;23040;14592;52224;30780.0;Не определено
691361.15;6468321.69;0.0;2;21504;27904;17920;54528;30780.0;Не определено
691361.27;6468321.77;1.23;1;18688;24064;15616;51456;30780.0;Не определено
691361.4;6468321.86;2.579;5;14080;18944;11776;41216;30780.0;Не определено
691360.61;6468322.89;0.0;2;18688;23552;15872;51456;30133.0;Не определено
691360.2;6468325.25;0.0;2;2560;4864;4608;17664;30133.0;Не определено
691360.41;6468325.38;2.238;5;7936;9216;9984;17664;30133.0;Не определено
691370.87;6468320.38;0.0;2;38656;37120;28928;43520;1364.0;Не определено
691371.14;6468320.4;2.49;5;37632;36096;26880;44288;1364.0;Не определено
691362.27;6468335.1;2.9;1;28416;28160;20480;48384;54693.0;Не определено
691372.86;6468330.76;0.0;2;40704;37120;30464;49152;52428.0;Не определено
691373.25;6468330.79;3.653;1;30208;27392;19200;39680;52428.0;Не определено
691379.22;6468334.34;0.0;2;31488;28160;23808;31232;35828.0;Не определено
691378.4;6468334.25;0.0;2;22016;20992;20224;24576;35828.0;Не определено
691379.19;6468334.32;7.412;5;25856;24064;19968;28160;35828.0;Не определено
691377.56;6468334.17;0.0;2;15872;15104;13312;15104;35828.0;Не определено
691378.43;6468334.25;8.139;5;22016;20992;20224;24576;35828.0;Не определено
691379.53;6468335.41;9.371;5;25600;24832;19968;32768;35828.0;Не определено
691378.67;6468335.33;9.383;5;18688;16896;14336;23296;35828.0;Не определено
691377.63;6468335.24;7.202;5;13568;14080;13824;15616;35828.0;Не определено
691379.58;6468336.55;7.587;5;14592;16384;11776;30464;35828.0;Не определено
691378.72;6468336.46;7.81;5;21760;26368;16128;50944;35828.0;Не определено
691378.48;6468336.45;5.544;5;23040;27136;17664;52736;35828.0;Не определено
691377.77;6468336.38;6.665;5;18688;19200;15872;27648;35828.0;Не определено
691379.5;6468337.41;0.0;2;15872;21504;12288;44544;35828.0;Не определено
691379.73;6468337.43;2.131;5;14080;17664;11264;40704;35828.0;Не определено
691379.13;6468337.36;4.963;5;20736;27904;15360;52992;35828.0;Не определено
691379.37;6468337.37;7.181;5;17920;24832;13312;48896;35828.0;Не определено
691372.7;6468330.89;0.0;2;29696;26368;24832;43008;52428.0;Не определено
691372.85;6468330.99;1.665;1;38400;35328;29184;50176;52428.0;Не определено
691378.37;6468334.63;8.282;5;18176;17920;16896;19712;35828.0;Не определено
691379.74;6468335.54;7.733;5;25344;24064;18944;29952;35828.0;Не определено
691379.72;6468335.54;0.0;2;25344;24064;18944;29952;35828.0;Не определено
691377.61;6468335.66;6.92;5;14336;14080;13056;18176;35828.0;Не определено
691377.73;6468335.74;8.299;5;14336;14080;13056;18176;35828.0;Не определено
691378.37;6468336.16;7.971;5;23040;23808;18432;40704;35828.0;Не определено
691379.1;6468336.65;8.06;5;22272;26368;16896;49664;35828.0;Не определено
691378.99;6468336.58;6.797;5;23552;27392;17408;49408;35828.0;Не определено
691379.69;6468337.04;6.846;5;14848;20736;13568;43520;35828.0;Не определено
691379.53;6468336.94;4.979;5;20736;25600;17408;49152;35828.0;Не определено
691379.8;6468337.13;0.0;2;14080;19200;12800;39168;35828.0;Не определено
691379.33;6468337.91;0.0;2;14080;19200;9728;44800;35828.0;Не определено
691380.0;6468315.08;2.44;5;44544;39168;31744;49920;1490.0;Не определено
691385.5;6468316.83;0.0;2;45312;39424;30720;55040;52823.0;Не определено
691385.7;6468316.85;1.793;5;43776;39168;29952;52480;52823.0;Не определено
691385.9;6468316.86;3.714;5;40704;36096;26880;48384;52823.0;Не определено
691380.03;6468314.97;24.29;5;39168;34816;28160;44032;1490.0;Не определено
691399.13;6468328.01;0.0;2;34816;31232;24576;44032;826.0;Не определено
691398.34;6468327.93;0.0;2;42240;37120;28672;50176;826.0;Не определено
691398.48;6468327.94;1.447;1;42752;37888;29440;47872;826.0;Не определено
691397.49;6468327.85;0.0;2;42240;37888;26880;49920;826.0;Не определено
691395.81;6468327.67;0.0;2;41472;35584;27392;49664;826.0;Не определено
691398.08;6468327.86;22.722;5;40960;35840;26880;48640;826.0;Не определено
691394.97;6468327.59;0.0;2;33792;28928;20480;42752;826.0;Не определено
691395.25;6468327.61;2.707;5;33280;29696;22784;43008;826.0;Не определено
691394.18;6468327.51;0.0;2;43008;39680;30976;51968;826.0;Не определено
691399.5;6468329.18;0.0;2;38144;34304;25856;47360;826.0;Не определено
691398.65;6468329.09;0.0;2;25856;21504;16384;36096;826.0;Не определено
691397.85;6468329.02;0.0;2;36352;33536;25344;47104;826.0;Не определено
691399.88;6468329.17;20.693;5;25088;23040;17152;33792;826.0;Не определено
691397.03;6468328.93;0.0;2;29440;25344;18944;38912;826.0;Не определено
691399.11;6468329.1;21.091;5;34304;29952;23296;43520;826.0;Не определено
691399.31;6468329.11;23.145;5;36352;32000;24320;45312;826.0;Не определено
691398.47;6468329.03;23.18;5;28160;24320;18432;39168;826.0;Не определено
691398.65;6468329.04;25.022;5;25856;21504;16384;36096;826.0;Не определено
691397.52;6468328.94;21.301;5;30464;27136;18944;38144;826.0;Не определено
691397.85;6468328.97;24.653;5;41472;38912;29696;51712;826.0;Не определено
691394.53;6468328.68;0.0;2;28928;24832;18176;38912;826.0;Не определено
691396.63;6468328.85;20.956;5;27392;23552;17664;35328;826.0;Не определено
691397.02;6468328.88;24.844;5;29440;25344;18944;38912;826.0;Не определено
691393.69;6468328.6;0.0;2;34304;30720;23808;40960;826.0;Не определено
691395.81;6468328.77;21.043;5;39936;35072;27392;47104;826.0;Не определено
691393.84;6468328.58;18.183;5;35072;31744;23040;43520;826.0;Не определено
691394.76;6468329.99;0.0;2;29440;26112;17920;36864;826.0;Не определено
691394.42;6468329.92;21.208;5;24320;21504;13312;32768;826.0;Не определено
691394.27;6468329.91;19.724;5;25856;23552;15616;30976;826.0;Не определено
691393.55;6468329.83;21.558;5;45568;41728;34304;50944;826.0;Не определено
691392.8;6468329.76;21.613;5;26368;22784;19456;31232;826.0;Не определено
691397.37;6468328.1;22.589;5;41728;36096;25600;51200;826.0;Не определено
691398.08;6468328.57;23.425;5;38912;34816;26112;49408;826.0;Не определено
691398.22;6468328.66;25.105;5;39936;35840;27136;48128;826.0;Не определено
691398.79;6468329.04;23.1;5;25856;21504;16384;36096;826.0;Не определено
691397.56;6468328.28;0.0;2;43520;39936;28416;50432;826.0;Не определено
691399.27;6468329.36;20.978;5;34560;29696;22016;43520;826.0;Не определено
691398.25;6468328.74;0.0;2;39936;35840;27136;48128;826.0;Не определено
691399.97;6468329.83;20.854;5;30976;26880;20992;37376;826.0;Не определено
691398.97;6468329.22;0.0;2;27904;23808;17920;37632;826.0;Не определено
691399.63;6468329.66;0.0;2;37376;33280;26880;44800;826.0;Не определено
691396.87;6468328.99;24.897;5;27904;23808;17920;36096;826.0;Не определено
691397.02;6468329.08;26.627;5;31488;27648;21760;39680;826.0;Не определено
691397.65;6468329.5;26.177;5;27136;24320;18688;33024;826.0;Не определено
691397.53;6468329.42;24.769;5;25600;23040;16640;33536;826.0;Не определено
691398.31;6468329.94;25.489;5;20224;18176;13312;27648;826.0;Не определено
691396.89;6468329.06;0.0;2;31488;27648;22272;39424;826.0;Не определено
691394.08;6468328.41;18.235;5;35840;32512;23552;44544;826.0;Не определено
691394.93;6468328.97;19.682;5;43776;39168;29952;48896;826.0;Не определено
691395.39;6468329.25;25.158;5;44544;41216;30464;52224;826.0;Не определено
691395.03;6468329.03;20.86;5;42240;37632;27904;49408;826.0;Не определено
691396.11;6468329.72;26.012;5;33536;28928;22784;39680;826.0;Не определено
691394.05;6468329.17;21.043;5;40192;37120;30464;49664;826.0;Не определено
691394.79;6468329.66;21.518;5;37120;33280;24832;42752;826.0;Не определено
691395.09;6468329.84;25.108;5;38912;35584;27392;44800;826.0;Не определено
691395.09;6468329.89;0.0;2;38912;35584;27392;44800;826.0;Не определено
691392.83;6468329.58;21.529;5;23040;19712;18176;28672;826.0;Не определено
691393.27;6468329.88;18.321;5;42752;38656;32000;49408;826.0;Не определено
691392.42;6468329.34;0.0;2;17920;17152;15360;20736;826.0;Не определено
691393.12;6468329.8;0.0;2;30208;26368;21504;37376;826.0;Не определено
691380.7;6468335.53;5.234;5;27904;26368;22784;34816;35828.0;Не определено
691380.15;6468335.5;0.0;2;21504;20480;17664;25600;35828.0;Не определено
691380.17;6468335.48;7.768;5;21504;20480;17664;25600;35828.0;Не определено
691388.74;6468337.46;0.0;2;40704;37376;29184;45824;2586.0;Не определено
691387.96;6468337.38;0.0;2;44032;39936;31488;48128;2586.0;Не определено
691387.11;6468337.3;0.0;2;44032;40704;31744;49920;2586.0;Не определено
691386.26;6468337.21;0.0;2;38656;35328;26368;44288;2586.0;Не определено
691387.85;6468337.32;23.33;5;44032;39936;31488;48128;2586.0;Не определено
691387.43;6468337.3;19.215;1;46080;42752;31488;51200;2586.0;Не определено
691385.47;6468337.13;0.0;2;27648;24832;19712;35328;2586.0;Не определено
691386.94;6468337.23;22.881;5;40704;37376;28672;45824;2586.0;Не определено
691384.59;6468337.05;0.0;2;28928;26112;20480;30464;2586.0;Не определено
691380.43;6468336.65;0.0;2;17920;18688;14336;34304;35828.0;Не определено
691380.07;6468336.6;4.867;5;13312;15616;10752;34816;35828.0;Не определено
691380.25;6468336.61;6.599;5;15616;17664;12288;35840;35828.0;Не определено
691387.82;6468338.21;0.0;2;35072;32000;25856;39168;2586.0;Не определено
691386.99;6468338.13;0.0;2;38144;34816;26112;44544;2586.0;Не определено
691386.2;6468338.05;0.0;2;40704;36608;27392;46848;2586.0;Не определено
691386.34;6468338.06;1.354;1;40704;36608;27392;46848;2586.0;Не определено
691387.54;6468338.14;21.451;5;35840;33280;24064;41472;2586.0;Не определено
691387.74;6468338.16;23.384;5;34304;31488;24320;39168;2586.0;Не определено
691385.36;6468337.97;0.0;2;38144;35328;27136;41984;2586.0;Не определено
691386.95;6468338.08;23.684;5;38144;34816;26112;44544;2586.0;Не определено
691386.21;6468338.01;24.47;5;40704;36608;27392;46848;2586.0;Не определено
691385.34;6468337.93;24.234;5;38144;35328;27136;41984;2586.0;Не определено
691388.66;6468339.34;0.0;2;35328;33024;25088;45056;2586.0;Не определено
691387.85;6468339.26;0.0;2;41216;37632;28160;45312;2586.0;Не определено
691386.97;6468339.18;0.0;2;28160;26624;20480;35072;2586.0;Не определено
691386.16;6468339.1;0.0;2;35584;33792;26368;40192;2586.0;Не определено
691387.56;6468339.19;21.798;5;34048;31232;24064;38912;2586.0;Не определено
691385.35;6468339.02;0.0;2;35328;31744;25088;41984;2586.0;Не определено
691386.79;6468339.12;22.514;5;23808;22016;17152;32000;2586.0;Не определено
691386.92;6468339.13;23.786;5;28160;26624;20480;35072;2586.0;Не определено
691384.48;6468338.93;0.0;2;37376;35328;26112;44800;2586.0;Не определено
691386.29;6468339.06;25.467;5;31488;30208;22784;36352;2586.0;Не определено
691385.29;6468338.98;23.927;5;34304;31232;25088;40704;2586.0;Не определено
691387.95;6468336.96;18.953;1;36864;33024;25088;43008;2586.0;Не определено
691387.73;6468336.84;0.0;2;41728;37376;29696;47872;2586.0;Не определено
691388.39;6468337.28;0.0;2;38144;34560;25088;43520;2586.0;Не определено
691386.83;6468337.48;23.021;5;38912;35584;27392;43264;2586.0;Не определено
691387.59;6468337.99;23.341;5;41216;38144;27904;44800;2586.0;Не определено
691387.24;6468337.75;19.152;1;45056;42240;30720;49664;2586.0;Не определено
691385.59;6468336.7;0.0;2;37376;35840;27648;44800;2586.0;Не определено
691386.29;6468337.16;0.0;2;39680;36608;26880;46080;2586.0;Не определено
691386.97;6468337.61;0.0;2;38912;35584;27392;44032;2586.0;Не определено
691387.71;6468338.1;0.0;2;34304;31488;24320;39168;2586.0;Не определено
691385.97;6468338.08;24.678;5;38144;33024;26624;44800;2586.0;Не определено
691384.55;6468337.19;0.0;2;28928;26112;20480;30464;2586.0;Не определено
691386.62;6468338.51;23.997;5;40192;37888;29952;45824;2586.0;Не определено
691387.14;6468338.86;22.001;5;30464;28672;21248;38144;2586.0;Не определено
691385.25;6468337.66;0.0;2;34816;31488;23296;39168;2586.0;Не определено
691385.96;6468338.12;0.0;2;38144;33024;26624;44800;2586.0;Не определено
691388.83;6468339.98;25.128;5;33024;29184;23296;39936;52.0;Не определено
691386.69;6468338.6;0.0;2;34048;32256;25088;41728;2586.0;Не определено
691388.72;6468339.92;23.882;5;29952;26368;19712;36864;52.0;Не определено
691380.34;6468335.94;6.974;5;15616;14080;14080;22016;35828.0;Не определено
691380.19;6468335.85;5.314;5;17408;16128;15360;21760;35828.0;Не определено
691380.48;6468336.04;0.0;2;14336;14592;13056;21248;35828.0;Не определено
691384.68;6468338.78;23.977;5;32768;32512;24832;37888;2586.0;Не определено
691385.31;6468339.2;23.272;5;41216;36096;29952;45824;2586.0;Не определено
691384.01;6468338.39;0.0;2;38656;36608;27392;41728;2586.0;Не определено
691386.07;6468339.7;23.831;5;25856;28928;19200;46336;2586.0;Не определено
691384.74;6468338.87;0.0;2;32256;30720;22528;37120;2586.0;Не определено
691385.54;6468339.38;1.386;5;40960;36608;29440;47104;2586.0;Не определено
691386.27;6468339.86;1.288;1;23808;27904;17920;46848;2586.0;Не определено
691384.08;6468339.96;0.0;2;39424;35584;28160;46336;2586.0;Не определено
691399.86;6468330.49;1.395;1;41728;37632;30976;47872;826.0;Не определено
691399.72;6468330.49;0.0;2;37376;33024;26368;46080;826.0;Не определено
691398.93;6468330.41;0.0;2;24832;20736;16896;32000;826.0;Не определено
691398.07;6468330.32;0.0;2;26112;23808;19968;29952;826.0;Не определено
691397.28;6468330.24;0.0;2;31488;30464;24064;38400;826.0;Не определено
691399.34;6468330.4;20.953;5;32768;28928;23040;41472;826.0;Не определено
691398.93;6468330.36;25.394;5;29184;25344;19968;37632;826.0;Не определено
691396.27;6468330.1;23.618;5;39680;35584;28928;43776;826.0;Не определено
691396.52;6468330.12;26.162;5;38656;35584;29440;43520;826.0;Не определено
691395.62;6468330.03;25.111;5;29184;27392;20736;35328;826.0;Не определено
691395.78;6468330.04;26.72;5;29184;27392;20736;35328;826.0;Не определено
691399.96;6468331.31;-0.017;1;38656;34560;25856;45824;826.0;Не определено
691399.09;6468331.24;0.054;1;27136;23296;17408;35328;826.0;Не определено
691399.52;6468331.23;20.701;5;31744;28160;21248;38656;826.0;Не определено
691399.09;6468331.18;25.045;5;29440;25344;21248;35840;826.0;Не определено
691398.46;6468331.12;26.683;5;21504;19456;16640;28416;826.0;Не определено
691397.69;6468331.04;27.701;5;29952;26112;20736;35840;826.0;Не определено
691396.81;6468330.96;27.213;5;40704;37376;29184;44032;826.0;Не определено
691395.92;6468330.87;26.358;5;24320;22016;18176;30464;826.0;Не определено
691395.46;6468330.83;21.741;5;34560;30720;24832;38656;826.0;Не определено
691395.8;6468330.86;25.141;5;24320;22016;18176;30464;826.0;Не определено
691394.0;6468330.7;15.873;5;42496;39168;30464;44544;826.0;Не определено
691392.4;6468330.57;0.0;2;19200;17408;14848;24832;826.0;Не определено
691394.57;6468330.75;21.516;5;37888;35072;27904;42240;826.0;Не определено
691394.37;6468330.73;19.481;5;41472;38144;29952;45568;826.0;Не определено
691393.46;6468330.64;18.33;5;42752;40192;31232;47872;826.0;Не определено
691393.76;6468330.67;21.401;5;44032;41984;32768;48896;826.0;Не определено
691399.36;6468332.26;0.046;1;43008;39168;33792;50176;826.0;Не определено
691398.51;6468332.19;0.032;1;26880;25088;18432;33024;826.0;Не определено
691399.74;6468332.27;20.778;5;38912;33792;26880;45056;826.0;Не определено
691397.72;6468332.11;0.0;2;36608;33024;26368;46336;826.0;Не определено
691399.33;6468332.23;16.575;5;43008;39168;33792;50176;826.0;Не определено
691399.0;6468332.19;21.822;5;33024;28672;24576;39936;826.0;Не определено
691398.84;6468332.18;20.226;5;31744;27648;23552;38656;826.0;Не определено
691398.43;6468332.13;24.351;5;26880;25088;18432;33024;826.0;Не определено
691397.54;6468332.05;23.269;5;24576;21760;16640;38912;826.0;Не определено
691397.71;6468332.06;24.979;5;36608;33024;26368;46336;826.0;Не определено
691397.03;6468331.99;26.516;5;23296;24576;16896;41984;826.0;Не определено
691396.12;6468331.9;25.844;5;31744;27392;23296;36864;826.0;Не определено
691393.54;6468331.69;0.0;2;38912;35072;27136;44800;826.0;Не определено
691395.54;6468331.86;20.103;5;39680;38144;29952;45568;826.0;Не определено
691394.35;6468331.74;16.532;5;26624;23296;18432;36864;826.0;Не определено
691393.4;6468331.65;15.224;5;38912;35072;27136;44800;826.0;Не определено
691399.65;6468333.39;0.107;1;43264;36864;29184;50432;826.0;Не определено
691398.84;6468333.31;-0.139;1;32512;27904;22272;39936;826.0;Не определено
691398.0;6468333.24;0.0;2;42496;38144;30976;48128;826.0;Не определено
691397.17;6468333.16;0.0;2;32256;31744;25856;37632;826.0;Не определено
691398.84;6468333.28;17.083;5;32512;27904;22272;39936;826.0;Не определено
691396.36;6468333.07;0.0;2;29440;26112;23808;36096;826.0;Не определено
691398.19;6468333.21;18.583;5;42496;38144;30976;48128;826.0;Не определено
691398.56;6468333.24;22.337;5;37120;33536;26624;42496;826.0;Не определено
691398.5;6468333.24;21.783;5;37120;33536;26624;42496;826.0;Не определено
691397.34;6468333.13;18.801;5;35072;32256;27648;43264;826.0;Не определено
691397.68;6468333.16;22.216;5;36096;32512;25856;40704;826.0;Не определено
691398.02;6468333.18;25.73;5;36864;33024;25600;44544;826.0;Не определено
691394.65;6468332.9;0.0;2;39936;36352;27392;47872;826.0;Не определено
691396.88;6468333.08;22.126;5;35840;35328;29440;46080;826.0;Не определено
691397.11;6468333.1;24.527;5;32256;31744;25856;37632;826.0;Не определено
691393.82;6468332.82;0.0;2;39168;37120;27904;46848;826.0;Не определено
691396.36;6468333.02;25.325;5;29440;26112;23808;36096;826.0;Не определено
691399.61;6468334.4;0.023;1;36352;38400;26368;53504;826.0;Не определено
691398.75;6468334.31;0.033;1;36864;35584;25856;49152;826.0;Не определено
691397.98;6468334.25;0.0;2;30464;31488;23040;46848;826.0;Не определено
691399.59;6468334.37;16.512;5;40704;37632;27904;49664;826.0;Не определено
691397.08;6468334.16;0.0;2;22784;25344;16640;35328;826.0;Не определено
691398.75;6468334.29;16.973;5;36864;35584;25856;49152;826.0;Не определено
691398.04;6468334.22;17.846;5;32512;32512;22784;49664;826.0;Не определено
691396.27;6468334.08;0.0;2;34048;33024;26112;44800;826.0;Не определено
691398.35;6468334.24;21.019;5;34560;34048;23552;50432;826.0;Не определено
691398.21;6468334.23;19.642;5;34560;34048;23552;50432;826.0;Не определено
691397.39;6468334.15;19.39;5;27136;26368;18432;44288;826.0;Не определено
691395.44;6468334.0;0.0;2;33280;32512;24064;47872;826.0;Не определено
691396.77;6468334.08;22.073;5;43264;42240;35328;52480;826.0;Не определено
691394.72;6468333.92;1.444;1;38144;35328;27136;48128;826.0;Не определено
691394.57;6468333.9;0.0;2;32512;29184;20992;41472;826.0;Не определено
691398.45;6468335.24;0.09;1;30464;33280;22528;49664;826.0;Не определено
691398.74;6468335.26;3.113;5;31744;35072;24064;49920;826.0;Не определено
691397.79;6468335.17;2.247;5;25600;27392;18944;44032;826.0;Не определено
691397.57;6468335.16;0.0;2;25344;29696;20480;46336;826.0;Не определено
691397.98;6468335.19;4.173;5;31232;32768;24064;49664;826.0;Не определено
691396.73;6468335.08;0.0;2;35072;36864;26368;54784;826.0;Не определено
691397.77;6468335.14;18.598;5;25600;27392;18944;44032;826.0;Не определено
691397.02;6468335.07;19.674;5;29440;32512;22272;49920;826.0;Не определено
691393.53;6468335.73;0.0;2;32256;34304;24320;49408;51975.0;Не определено
691393.62;6468336.81;0.0;2;37888;34560;26368;47616;51975.0;Не определено
691393.96;6468336.84;3.512;1;41728;37888;29952;51200;51975.0;Не определено
691399.09;6468339.31;3.841;5;18944;18176;14336;33792;52302.0;Не определено
691392.02;6468338.62;0.0;2;27648;23808;18944;36864;52.0;Не определено
691391.14;6468338.54;0.0;2;33280;30464;22272;36352;52.0;Не определено
691392.81;6468339.75;0.0;2;41472;36608;28928;45824;52.0;Не определено
691391.99;6468339.67;0.0;2;26112;23040;19456;34304;52.0;Не определено
691391.12;6468339.58;0.0;2;35584;32768;24576;43776;52.0;Не определено
691393.09;6468339.75;19.357;5;43008;37888;30976;49152;52.0;Не определено
691390.3;6468339.5;0.0;2;33280;30464;25344;37120;52.0;Не определено
691392.19;6468339.66;18.623;5;27136;23808;18944;36096;52.0;Не определено
691392.43;6468339.68;20.96;5;37120;33024;26368;45312;52.0;Не определено
691391.44;6468339.59;19.417;5;34048;31488;24576;38144;52.0;Не определено
691390.49;6468339.49;18.364;5;38144;35072;28416;42752;52.0;Не определено
691391.05;6468339.54;23.873;5;35584;32768;24576;43776;52.0;Не определено
691390.42;6468339.48;25.553;5;38144;35072;28416;42752;52.0;Не определено
691398.77;6468330.25;22.733;5;25856;23552;19200;34304;826.0;Не определено
691399.01;6468330.4;25.579;5;27904;23552;18944;36352;826.0;Не определено
691399.2;6468330.54;19.693;5;32768;28928;23040;41472;826.0;Не определено
691399.64;6468330.84;16.353;5;37888;33536;26368;44800;826.0;Не определено
691399.87;6468330.99;19.17;5;39680;35584;27136;47872;826.0;Не определено
691399.95;6468331.03;20.09;5;40704;36608;27904;47360;826.0;Не определено
691399.08;6468330.51;1.312;1;27904;23552;18944;36352;826.0;Не определено
691398.97;6468330.44;0.0;2;24832;20736;16896;32000;826.0;Не определено
691399.7;6468330.92;-0.005;1;37888;33536;26368;44800;826.0;Не определено
691397.02;6468330.33;28.289;1;30464;27648;22528;36352;826.0;Не определено
691396.92;6468330.26;27.033;5;28928;25600;20736;34304;826.0;Не определено
691397.58;6468330.7;26.494;5;27648;24832;19712;37120;826.0;Не определено
691397.67;6468330.76;27.617;5;28160;24832;20736;35584;826.0;Не определено
691398.28;6468331.16;26.796;5;25856;24064;19456;34048;826.0;Не определено
691396.8;6468330.25;0.0;2;28928;25600;20736;34304;826.0;Не определено
691398.84;6468331.54;24.722;5;27392;24320;18176;36352;826.0;Не определено
691398.45;6468331.29;19.949;5;23296;21760;18176;30208;826.0;Не определено
691399.19;6468331.78;20.941;5;32000;28416;21760;41216;826.0;Не определено
691398.2;6468331.17;0.0;2;25856;24064;19456;34048;826.0;Не определено
691399.55;6468332.02;16.469;5;32512;28416;22016;39936;826.0;Не определено
691398.9;6468331.64;-0.021;1;28672;25600;19456;37888;826.0;Не определено
691399.55;6468332.07;0.048;1;32512;28416;22016;39936;826.0;Не определено
691395.79;6468330.31;24.941;5;23808;22272;16128;30464;826.0;Не определено
691395.92;6468330.39;26.488;5;24576;22528;16640;30720;826.0;Не определено
691397.34;6468331.33;26.763;5;29184;27904;20224;44288;826.0;Не определено
691397.99;6468331.76;26.482;5;29184;26880;18944;34816;826.0;Не определено
691398.32;6468331.98;22.187;5;37376;34304;27648;43776;826.0;Не определено
691398.48;6468332.09;24.219;5;26880;25088;18432;33024;826.0;Не определено
691398.83;6468332.33;20.029;5;30976;26880;22784;36864;826.0;Не определено
691398.98;6468332.43;21.854;5;25344;21504;16640;31232;826.0;Не определено
691397.91;6468331.76;0.0;2;29184;26880;18944;34816;826.0;Не определено
691399.28;6468332.63;16.718;5;37120;33536;26112;46336;826.0;Не определено
691399.56;6468332.81;20.166;5;34560;30976;23552;42496;826.0;Не определено
691398.58;6468332.21;0.032;1;30720;28928;22272;37632;826.0;Не определено
691399.31;6468332.69;0.189;1;37120;33536;26112;46336;826.0;Не определено
691399.6;6468332.88;3.768;5;34560;30976;23552;42496;826.0;Не определено
691393.54;6468330.05;21.528;5;40448;37120;28928;44288;826.0;Не определено
691394.08;6468330.41;19.635;5;42752;39424;30720;45824;826.0;Не определено
691394.22;6468330.5;21.348;5;41472;38144;29952;44032;826.0;Не определено
691393.77;6468330.21;16.04;5;36096;33536;24576;39680;826.0;Не определено
